# x_mm  y_mm  z_mm  dk_x_radmm  dk_y_radmm  dk_z_radmm
1.5000 1.5000 5.5000 0.000486265 -0.000691827 -0.00219424
1.5000 1.5000 7.5000 0.00219424 -0.00103524 -0.00219424
1.5000 1.5000 9.5000 0.00219424 -0.00219424 0.00219424
1.5000 1.5000 11.5000 0.00219424 -0.00172556 0.00219424
1.5000 3.5000 -0.5000 0.000668471 0.00067724 -0.000294451
1.5000 3.5000 1.5000 0.000357568 0.00150434 -0.000275626
1.5000 3.5000 3.5000 0.000319776 -0.000277013 0.000200647
1.5000 3.5000 5.5000 0.00068748 -0.000193443 -0.000578638
1.5000 3.5000 7.5000 0.00219424 -0.000676503 0.00219424
1.5000 3.5000 9.5000 0.00219424 -0.00160235 0.00219424
1.5000 3.5000 11.5000 0.00219424 -0.00204476 0.00219424
3.5000 -0.5000 -0.5000 0.00137483 -0.00141152 -0.000877004
3.5000 -0.5000 1.5000 0.000232882 -0.000171135 -0.000369895
3.5000 -0.5000 3.5000 -0.00181253 4.54092e-05 3.62859e-05
3.5000 -0.5000 5.5000 -0.00219424 0.000691035 -0.000693231
3.5000 -0.5000 7.5000 -0.000819216 7.91649e-05 0.00153196
3.5000 -0.5000 9.5000 0.00219424 0.000611379 0.00219424
3.5000 -0.5000 11.5000 -0.000357303 0.000101981 0.00162872
3.5000 1.5000 -0.5000 0.000878948 0.000812908 -0.000488852
3.5000 1.5000 1.5000 6.58128e-05 0.000980626 -0.000359063
3.5000 1.5000 3.5000 -0.00219424 -0.000766842 0.0015262
3.5000 1.5000 5.5000 -0.00219424 0.000127444 0.00145702
3.5000 1.5000 7.5000 -0.00219424 0.000241492 0.00219424
3.5000 1.5000 9.5000 -0.00219424 0.00219424 -0.00219424
3.5000 1.5000 11.5000 -0.00219424 0.00219424 -0.00219424
3.5000 3.5000 -0.5000 -0.00066035 -1.5438e-05 -0.000394286
3.5000 3.5000 1.5000 -0.000687789 0.000362681 -0.000482692
3.5000 3.5000 3.5000 -0.00131756 -0.000315358 -0.000169876
3.5000 3.5000 5.5000 -0.000808595 0.000398566 -0.00156541
3.5000 3.5000 7.5000 -0.00219424 0.000345763 0.00219424
3.5000 3.5000 9.5000 -0.00219424 0.00219424 -0.00219424
3.5000 3.5000 11.5000 -0.00219424 0.00213075 -0.00219424
5.5000 -0.5000 -0.5000 0.000629908 -0.000338534 -0.00023825
5.5000 -0.5000 1.5000 -0.000668883 0.000817237 -0.000102452
5.5000 -0.5000 3.5000 -0.00116989 0.000423907 -0.000256858
5.5000 -0.5000 5.5000 -0.0013031 0.000573277 -0.00186037
5.5000 -0.5000 7.5000 0.00219424 -0.00124735 0.00187297
5.5000 -0.5000 9.5000 0.00219424 -0.00219424 0.00219424
5.5000 -0.5000 11.5000 0.00219424 -0.00219424 0.00219424
5.5000 1.5000 -0.5000 -0.000492545 0.000138846 -0.000180512
5.5000 1.5000 1.5000 -0.00219424 0.000349395 -0.000810665
5.5000 1.5000 3.5000 -0.00219424 -5.91782e-05 7.15081e-05
5.5000 1.5000 5.5000 -0.00219424 0.000812964 -0.00191479
5.5000 1.5000 7.5000 -0.00219424 -0.00219424 0.00219424
5.5000 1.5000 9.5000 -0.00219424 0.00219424 -0.00219424
5.5000 1.5000 11.5000 -0.00219424 0.00219424 -0.00219424
5.5000 3.5000 -0.5000 0.0010667 -0.000474845 0.00113709
5.5000 3.5000 1.5000 0.000486507 -0.000173141 0.000591828
5.5000 3.5000 3.5000 0.000760811 -0.000641054 0.00151427
5.5000 3.5000 5.5000 0.00219424 -0.000433962 0.00110307
5.5000 3.5000 7.5000 0.00219424 -0.00219424 0.00219424
5.5000 3.5000 9.5000 -0.00219424 0.00219424 -0.00219424
5.5000 3.5000 11.5000 0.00219424 -0.00106581 0.00219424
